title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
"Đàn Ngón Tay Cái Kalinba Đàn Piano Cho Người Mới Học Chính Hãng 17 Âm, Đàn Piano Cho Trẻ Em, Đàn Nữ 21 Âm Loại Nhỏ",318.320 ₫,https://www.lazada.vn/products/dan-ngon-tay-cai-kalinba-dan-piano-cho-nguoi-moi-hoc-chinh-hang-17-am-dan-piano-cho-tre-em-dan-nu-21-am-loai-nho-i1939808852.html,https://img.lazcdn.com/g/ff/kf/Sd684bfd5d17942308e0a2ac7cb6a9736u.jpg_400x400q75.jpg_.webp,12,12,67% Off,"9 Đã bán
(3)
Nước ngoài",lazada,bookandmusic,music,12,0
Đàn Kalimba 17 Phím Gỗ Mahogany Y17M Kèm Kèn Kazoo - Hàng có sẵn,349.000 ₫,https://www.lazada.vn/products/dan-kalimba-17-phim-go-mahogany-y17m-kem-ken-kazoo-hang-co-san-i530600685.html,https://img.lazcdn.com/g/p/c93b84c77c9124fac04b1c626fe56f15.jpg_400x400q75.jpg_.webp,13,13,42% Off,"13 Đã bán
(6)
Hồ Chí Minh",lazada,bookandmusic,music,13,1
Sáo Trúc Mão Mèo HD2 - STHD2600k,480.000 ₫,https://www.lazada.vn/products/sao-truc-mao-meo-hd2-sthd2600k-i547844345.html,https://img.lazcdn.com/g/p/0e1e2072b61ea7ddc016f247f05fcfa5.jpg_400x400q75.jpg_.webp,14,14,20% Off,Hà Nội,lazada,bookandmusic,music,14,0
Sáo trúc tone đô c5 cơ bản Xưởng Sáo Hoàng Lâm,51.000 ₫,https://www.lazada.vn/products/sao-truc-tone-do-c5-co-ban-xuong-sao-hoang-lam-i157961625.html,https://img.lazcdn.com/g/p/a2994dc15fa4b828587d501319905218.jpg_400x400q75.jpg_.webp,15,15,47% Off,"3.1K Đã bán
(753)
Hồ Chí Minh",lazada,bookandmusic,music,15,0
"Sáo trúc cổ trang chuẩn âm tone si giáng Bb4 chuẩn beat nhạc, tặng dây treo tua rua trang trí nhiều màu",59.000 ₫,https://www.lazada.vn/products/sao-truc-co-trang-chuan-am-tone-si-giang-bb4-chuan-beat-nhac-tang-day-treo-tua-rua-trang-tri-nhieu-mau-i2284171191.html,https://img.lazcdn.com/g/p/e17236fec998428faf4c016c957bcb02.jpg_400x400q75.jpg_.webp,16,16,,"12 Đã bán
(3)
Hồ Chí Minh",lazada,bookandmusic,music,16,0
Sáo Trúc Mão Mèo HD4 - STHD4400k,298.000 ₫,https://www.lazada.vn/products/sao-truc-mao-meo-hd4-sthd4400k-i161080804.html,https://img.lazcdn.com/g/p/cd0fcf49a47f7c607e5d92f11a06a4c4.jpg_400x400q75.jpg_.webp,17,17,26% Off,"11 Đã bán
Hà Nội",lazada,bookandmusic,music,17,0
Sáo Gỗ Khớp Nối HD2 - SGKNHD2600k,480.000 ₫,https://www.lazada.vn/products/sao-go-khop-noi-hd2-sgknhd2600k-i451440295.html,https://img.lazcdn.com/g/p/3a3ae8a6cb8e886dfbd886af7d2d3fb0.jpg_400x400q75.jpg_.webp,18,18,20% Off,Hà Nội,lazada,bookandmusic,music,18,0
Sáo Bầu Gỗ Víp - SBGV800k,600.000 ₫,https://www.lazada.vn/products/sao-bau-go-vip-sbgv800k-i162389528.html,https://img.lazcdn.com/g/p/c87b42218d5d647a28878df96b09db79.jpg_400x400q75.jpg_.webp,19,19,25% Off,"(1)
Hà Nội",lazada,bookandmusic,music,19,0
Sáo Trúc Khổ Trúc Cấp Diễn Tấu Chuyên Nghiệp Tinh Xảo Sáo Trúc Cao Cấp Mới Học Nhập Môn F Nhạc Cụ Sáo Ngang Phong Cách Cổ Điển Cho Nữ Điều Chỉnh G Trẻ Em,567.000 ₫,https://www.lazada.vn/products/sao-truc-kho-truc-cap-dien-tau-chuyen-nghiep-tinh-xao-sao-truc-cao-cap-moi-hoc-nhap-mon-f-nhac-cu-sao-ngang-phong-cach-co-dien-cho-nu-dieu-chinh-g-tre-em-i1938997462.html,https://img.lazcdn.com/g/ff/kf/S279cffb92a0e41b7be921a28ff329f15i.jpg_400x400q75.jpg_.webp,20,20,23% Off,Nước ngoài,lazada,bookandmusic,music,20,0
"Nhạc Cụ Âm Nhạc Ocarina Chìa Khóa Alto C 12 Lỗ, Sáo Với Dây Buộc, Màu Xanh",137.000 ₫,https://www.lazada.vn/products/nhac-cu-am-nhac-ocarina-chia-khoa-alto-c-12-lo-sao-voi-day-buoc-mau-xanh-i1130888413.html,https://img.lazcdn.com/g/p/f36b9de901da25432b532539a7d3fa64.jpg_400x400q75.jpg_.webp,21,21,47% Off,"9 Đã bán
Nước ngoài",lazada,bookandmusic,music,21,1
"Sáo dọc Recorder Soprano Rainbow YAMAHA YRS-20B kèm túi đựng - Tiêu chuẩn giáo dục quốc tế (3 màu: xanh dương, xanh lá, hồng)",245.455 ₫,https://www.lazada.vn/products/sao-doc-recorder-soprano-rainbow-yamaha-yrs-20b-kem-tui-dung-tieu-chuan-giao-duc-quoc-te-3-mau-xanh-duong-xanh-la-hong-i1258586277.html,https://img.lazcdn.com/g/p/4b401b0a3c52c7bb0f93bde944e5c327.png_400x400q75.png_.webp,22,22,,"91 Đã bán
(17)
Hồ Chí Minh",lazada,bookandmusic,music,22,1
Sáo trúc La trầm (A4) VS2 NỨA BẮC - Đặc biệt - Sáo trúc Bùi Gia - Dòng cao cấp quy chuẩn - Tặng sách học sáo,270.000 ₫,https://www.lazada.vn/products/sao-truc-la-tram-a4-vs2-nua-bac-dac-biet-sao-truc-bui-gia-dong-cao-cap-quy-chuan-tang-sach-hoc-sao-i276634564.html,https://img.lazcdn.com/g/p/98c34ef79c70b23fdb2404c385e94cc2.jpg_400x400q75.jpg_.webp,23,23,33% Off,"19 Đã bán
(5)
Hà Nội",lazada,bookandmusic,music,23,0
Sáo nứa tone C# 100% chính hãng,115.000 ₫,https://www.lazada.vn/products/sao-nua-tone-c-100-chinh-hang-i966022967.html,https://img.lazcdn.com/live/vn/p/0997725dec40c61602cf1af228e29af0.jpg_400x400q75.jpg_.webp,24,24,,"(1)
Hà Nội",lazada,bookandmusic,music,24,0
Sáo trúc Sol trầm G4 HL59T giá rẻ - Hòa quyện cùng văn hóa truyền thống Xưởng Sáo Hoàng Lâm,62.200 ₫,https://www.lazada.vn/products/sao-truc-sol-tram-g4-hl59t-gia-re-hoa-quyen-cung-van-hoa-truyen-thong-xuong-sao-hoang-lam-i614264451.html,https://img.lazcdn.com/g/p/3d9fe95f756e6d4c6cdad171ea005d28.jpg_400x400q75.jpg_.webp,25,25,52% Off,"27 Đã bán
(9)
Hồ Chí Minh",lazada,bookandmusic,music,25,0
Đàn Nhị Đôn Hoàng Thượng Hải Trung Quốc 01B,1.490.000 ₫,https://www.lazada.vn/products/dan-nhi-don-hoang-thuong-hai-trung-quoc-01b-i101857541.html,https://img.lazcdn.com/live/vn/p/0b7dffc2488e1b265a8244ef8ab64af3.jpg_400x400q75.jpg_.webp,26,26,4% Off,Hà Nội,lazada,bookandmusic,music,26,0
Song loan,19.000 ₫,https://www.lazada.vn/products/song-loan-i1851502126.html,https://img.lazcdn.com/g/ff/kf/Sa3cb6182df53418aaefc4073044a9a24D.jpg_400x400q75.jpg_.webp,27,27,,"126 Đã bán
(7)
Hà Nội",lazada,bookandmusic,music,27,0
Song loan gỗ gõ size 7cm sơn màu nâu không cẩn Duy Guitar Store,63.404 ₫,https://www.lazada.vn/products/song-loan-go-go-size-7cm-son-mau-nau-khong-can-duy-guitar-store-i2252114207.html,https://img.lazcdn.com/g/p/24960a335c86551a002909a32ca1649c.png_400x400q75.png_.webp,28,28,42% Off,"26 Đã bán
(10)
Hồ Chí Minh",lazada,bookandmusic,music,28,0
Đàn Carinba Đàn Ngón Tay Cái Đàn Đàn Carinba 17 Âm Carinba Nhạc Cụ Nhập Môn Cho Người Mới Học Đàn Carinba Kalimba Đàn Ngón Tay,202.000 ₫,https://www.lazada.vn/products/dan-carinba-dan-ngon-tay-cai-dan-dan-carinba-17-am-carinba-nhac-cu-nhap-mon-cho-nguoi-moi-hoc-dan-carinba-kalimba-dan-ngon-tay-i1911999841.html,https://img.lazcdn.com/g/tps/bao/uploaded/i4/4175248233/O1CN01WfJ1EE2AglSlNgK3j_!!0-item_pic.jpg_400x400q75.jpg_.webp,29,29,25% Off,Nước ngoài,lazada,bookandmusic,music,29,0
Sáo Dizi Gỗ Giáng Hương - SDZGGH800k,640.000 ₫,https://www.lazada.vn/products/sao-dizi-go-giang-huong-sdzggh800k-i162398398.html,https://img.lazcdn.com/g/p/ba187e03b6c00f0653023a600bfce8c0.jpg_400x400q75.jpg_.webp,30,30,20% Off,Hà Nội,lazada,bookandmusic,music,30,0
"Sáo Trúc Trung Quốc 8934E Tone B (Si) - Dizi Hàng Châu Văn Uyển Túi Lụa (Tặng 1 tập Màng Sáo - Khớp đồng, đầu khảm sừng, khắc thơ)",149.000 ₫,https://www.lazada.vn/products/sao-truc-trung-quoc-8934e-tone-b-si-dizi-hang-chau-van-uyen-tui-lua-tang-1-tap-mang-sao-khop-dong-dau-kham-sung-khac-tho-i105955998.html,https://img.lazcdn.com/live/vn/p/7a9ef8cff73ac5804ab74140d54fc4a3.jpg_400x400q75.jpg_.webp,31,31,21% Off,"19 Đã bán
(2)
Hà Nội",lazada,bookandmusic,music,31,0
Sáo Trúc Sơn Xà Cừ,35.000 ₫,https://www.lazada.vn/products/sao-truc-son-xa-cu-i552336372.html,https://img.lazcdn.com/g/p/248905252e5e9ce28f693df66feabfb3.jpg_400x400q75.jpg_.webp,32,32,30% Off,"276 Đã bán
(64)
Hồ Chí Minh",lazada,bookandmusic,music,32,0
Sáo Trúc Biểu Diễn Tinh Xảo Sáo Trúc Nhạc Cụ Cổ Điển Sáo Ngang Hai Tiết Học Sinh Người Lớn Trẻ Em Sáo Cơ Bản Không Bắt Đầu Học Gfe,166.520 ₫,https://www.lazada.vn/products/sao-truc-bieu-dien-tinh-xao-sao-truc-nhac-cu-co-dien-sao-ngang-hai-tiet-hoc-sinh-nguoi-lon-tre-em-sao-co-ban-khong-bat-dau-hoc-gfe-i2413971048.html,https://img.lazcdn.com/g/ff/kf/Sf391c0566ea143db92b6b6c6dafa0446T.jpg_400x400q75.jpg_.webp,33,33,8% Off,"30 Đã bán
(6)
Nước ngoài",lazada,bookandmusic,music,33,0
Đàn Nhị Đôn Hoàng Thượng Hải Trung Quốc 02A,1.999.000 ₫,https://www.lazada.vn/products/dan-nhi-don-hoang-thuong-hai-trung-quoc-02a-i101859127.html,https://img.lazcdn.com/live/vn/p/80fd8ce85f2045b3a723533f9317235e.jpg_400x400q75.jpg_.webp,34,34,20% Off,Hà Nội,lazada,bookandmusic,music,34,0
Nhạc Cụ Erhu Nhà Sản Xuất Bán Hàng Trực Tiếp Từ Cửa Hàng Hàng Đầu Cho Người Mới Học Nhập Môn Gỗ Đàn Hương Đen Gỗ Gụ Hàng Chính Hãng Thương Hiệu Nổi Tiếng Chuyên Nghiệp Cấp Diễn Tấu,481.000 ₫,https://www.lazada.vn/products/nhac-cu-erhu-nha-san-xuat-ban-hang-truc-tiep-tu-cua-hang-hang-dau-cho-nguoi-moi-hoc-nhap-mon-go-dan-huong-den-go-gu-hang-chinh-hang-thuong-hieu-noi-tieng-chuyen-nghiep-cap-dien-tau-i1958264780.html,https://img.lazcdn.com/g/ff/kf/S8903639d0ed748b6b3fbe8331af22b8au.jpg_400x400q75.jpg_.webp,35,35,3% Off,"(2)
Nước ngoài",lazada,bookandmusic,music,35,0
Sáo Trúc Mão Mèo HD5 - STHD5300k,223.000 ₫,https://www.lazada.vn/products/sao-truc-mao-meo-hd5-sthd5300k-i161082729.html,https://img.lazcdn.com/g/p/e0c339cb259f14b6277955ac790a16d5.jpg_400x400q75.jpg_.webp,36,36,26% Off,"13 Đã bán
(2)
Hà Nội",lazada,bookandmusic,music,36,0
Đàn Nhị Đôn Hoàng Thượng Hải Trung Quốc 03AM,3.000.000 ₫,https://www.lazada.vn/products/dan-nhi-don-hoang-thuong-hai-trung-quoc-03am-i101562017.html,https://img.lazcdn.com/live/vn/p/e8e602f10d9de7d702ce1ffaa9b8b7ba.jpg_400x400q75.jpg_.webp,37,37,9% Off,"(3)
Hà Nội",lazada,bookandmusic,music,37,0
Sáo Trúc Mão Mèo HD3 - STHD3500k,380.000 ₫,https://www.lazada.vn/products/sao-truc-mao-meo-hd3-sthd3500k-i161082721.html,https://img.lazcdn.com/g/p/8a83448432374983c215f968c50e4846.jpg_400x400q75.jpg_.webp,38,38,24% Off,"5 Đã bán
(2)
Hà Nội",lazada,bookandmusic,music,38,0
"Sáo trúc thổi dọc tập chơi học sáo đơn giản chỉ trong 10 phút dành cho trẻ em, học sinh, các bạn mới làm quen với sáo Xưởng Sáo Hoàng Lâm",68.000 ₫,https://www.lazada.vn/products/sao-truc-thoi-doc-tap-choi-hoc-sao-don-gian-chi-trong-10-phut-danh-cho-tre-em-hoc-sinh-cac-ban-moi-lam-quen-voi-sao-xuong-sao-hoang-lam-i248583698.html,https://img.lazcdn.com/g/p/e75414fe2a734b61190a22cb1c71147c.jpg_400x400q75.jpg_.webp,39,39,46% Off,"305 Đã bán
(84)
Hồ Chí Minh",lazada,bookandmusic,music,39,0
Đàn Nhị Đôn Hoàng Thượng Hải Trung Quốc 02BM,2.200.000 ₫,https://www.lazada.vn/products/dan-nhi-don-hoang-thuong-hai-trung-quoc-02bm-i102029290.html,https://img.lazcdn.com/live/vn/p/f97b7ae0412ed44d4cbeffe87a902164.jpg_400x400q75.jpg_.webp,40,40,12% Off,Hà Nội,lazada,bookandmusic,music,40,0
Sáo Trúc La Trầm A4 HL59 chuẩn âm - Những Giai Điệu Truyền Thống Xưởng Sáo Hoàng Lâm,48.000 ₫,https://www.lazada.vn/products/sao-truc-la-tram-a4-hl59-chuan-am-nhung-giai-dieu-truyen-thong-xuong-sao-hoang-lam-i349212450.html,https://img.lazcdn.com/g/p/f033cd46c145669303d2f6f2867378a2.jpg_400x400q75.jpg_.webp,1,1,46% Off,"649 Đã bán
(164)
Hồ Chí Minh",lazada,bookandmusic,music,1,0
"Sáo Trúc C5 Dài từ 42 đến 55cm, Chuẩn Âm, Chuẩn Beat Trên Từng Phím Bấm (tặng dây treo đủ màu, giao ngẫu nhiên) Xưởng Sáo Hoàng Lâm",48.000 ₫,https://www.lazada.vn/products/sao-truc-c5-dai-tu-42-den-55cm-chuan-am-chuan-beat-tren-tung-phim-bam-tang-day-treo-du-mau-giao-ngau-nhien-xuong-sao-hoang-lam-i315788619.html,https://img.lazcdn.com/g/p/580c58ed5af2b5b1bb536c6d0e2d54c1.jpg_400x400q75.jpg_.webp,2,2,46% Off,"2.1K Đã bán
(684)
Hồ Chí Minh",lazada,bookandmusic,music,2,0
Sáo Trúc Giá Rẻ Tone Đô C5 bền và đẹp kèm Học sáo Cấp Tốc Chính Hãng SÁO TRÚC HAY - CẤP 1,55.000 ₫,https://www.lazada.vn/products/sao-truc-gia-re-tone-do-c5-ben-va-dep-kem-hoc-sao-cap-toc-chinh-hang-sao-truc-hay-cap-1-i1837431316.html,https://img.lazcdn.com/g/p/40eb30e82fe0f6e23047b3b2a68450ad.jpg_400x400q75.jpg_.webp,3,3,45% Off,"409 Đã bán
(91)
Hà Nội",lazada,bookandmusic,music,3,0
Sáo Dizi Trúc Tím Loại 1 - DZTT1200k,147.273 ₫,https://www.lazada.vn/products/sao-dizi-truc-tim-loai-1-dztt1200k-i547872393.html,https://img.lazcdn.com/g/p/627b767c94b667755e2b08c09ce1ad96.png_400x400q75.png_.webp,4,4,,"985 Đã bán
(223)
Hồ Chí Minh",lazada,bookandmusic,music,4,1
