title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,subcategory,official_idx,official
"MSI Laptop Gaming Cao cấp Stealth 16 MercedesAMG A13VG-289VN|i9-13900H|RTX 4070|DDR5 32GB|16"" UHD OLED, DisplayHDR 600",80.990.000 ₫,https://www.lazada.vn/products/msi-laptop-gaming-cao-cap-stealth-16-mercedesamg-a13vg-289vni9-13900hrtx-4070ddr5-32gb16-uhd-oled-displayhdr-600-i2407988942.html,https://img.lazcdn.com/g/p/5a15ffd375e2b4e16b118ea3cf5b91b3.jpg_400x400q75.jpg_.webp,26,26,,"9 Đã bán
Hồ Chí Minh",lazada,computerandlaptop,Laptop,26,1
"Thanh lý Laptop Toshiba, core I5, ram 4Gb, ô cứng SSD 120G, full chức năng. Giá bán: 1,2 triệu",1.200.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-toshiba-core-i5-ram-4gb-o-cung-ssd-120g-full-chuc-nang-gia-ban-12-trieu-i2342620790.html,https://img.lazcdn.com/g/ff/kf/S790c5385111b4b6d8d3ce911bb7909b2N.jpg_400x400q75.jpg_.webp,27,27,,"25 Đã bán
(10)
Tiền Giang",lazada,computerandlaptop,Laptop,27,0
Laptop Acer Aspire Lite - AL15-51M-75E2 (i7-1165G7) (Đen) - Bảo hành 12 tháng,15.089.000 ₫,https://www.lazada.vn/products/laptop-acer-aspire-lite-al15-51m-75e2-i7-1165g7-den-bao-hanh-12-thang-i2584757897.html,https://img.lazcdn.com/g/p/c58c515c383e60d1b3e06c5d3152935e.jpg_400x400q75.jpg_.webp,28,28,8% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,28,1
Laptop Thinkpad X1 Carbon Gen 7 l i7-8665U l RAM 16GB l SSD 256G l Màn 14' FHD [ bảo hành 3 - 12 tháng ],8.700.000 ₫,https://www.lazada.vn/products/laptop-thinkpad-x1-carbon-gen-7-l-i7-8665u-l-ram-16gb-l-ssd-256g-l-man-14-fhd-bao-hanh-3-12-thang-i2058322184.html,https://img.lazcdn.com/g/p/fdc4b3386e5c7a1c6085203ac3b1c16a.png_400x400q75.png_.webp,29,29,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,29,0
Máy tính xách tay/ Laptop Lenovo Ideapad Slim 5 Light 14ABR8 - 82XS0007VN (AMD Ryzen 7-7730U) (Xám) - Bảo hành 36 tháng,14.790.000 ₫,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0007vn-amd-ryzen-7-7730u-xam-bao-hanh-36-thang-i2420551940.html,https://img.lazcdn.com/g/p/a75d8f18b4a865a69c06c3e9a2c220bb.jpg_400x400q75.jpg_.webp,30,30,22% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,30,0
"Thanh lý Laptop Dell P07G, core I3,Ngoại hình mới 95%, mỏng, Giá bán 1triệu.",1.031.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-dell-p07g-core-i3ngoai-hinh-moi-95-mong-gia-ban-1trieu-i2251237252.html,https://img.lazcdn.com/g/ff/kf/S6095b3a21f9a4d0ab9ce63d78cb08ecdr.jpg_400x400q75.jpg_.webp,31,31,,Tiền Giang,lazada,computerandlaptop,Laptop,31,0
Máy tính xách tay/ Laptop Acer Nitro AN515-58-769J (NH.QFHSV.003) (i7-12700H) (Đen) - Bảo hành 12 tháng,22.090.000 ₫,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-acer-nitro-an515-58-769j-nhqfhsv003-i7-12700h-den-bao-hanh-12-thang-i2413939097.html,https://img.lazcdn.com/g/p/9377a754e0dc71a829e2f67709b69a16.jpg_400x400q75.jpg_.webp,32,32,31% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,32,1
Laptop Hp 8440p i5 CARD RỜI - HÀNG NHẬP XỊN - SIÊU BỀN,1.790.000 ₫,https://www.lazada.vn/products/laptop-hp-8440p-i5-card-roi-hang-nhap-xin-sieu-ben-i907162173.html,https://img.lazcdn.com/g/p/07b8bbc48465e353a2b0c6c14dd5e7a7.jpg_400x400q75.jpg_.webp,33,33,,"11 Đã bán
(1)
Hà Nội",lazada,computerandlaptop,Laptop,33,0
Laptop 2 in 1 HP Elite x2 1012 Kèm Bàn Phím Có Đèn Windows 10 Bản Quyền,3.995.000 ₫,https://www.lazada.vn/products/laptop-2-in-1-hp-elite-x2-1012-kem-ban-phim-co-den-windows-10-ban-quyen-i2144258776.html,https://img.lazcdn.com/g/ff/kf/S81f7680cabc4443a8bca1eee851fe1bbc.jpg_400x400q75.jpg_.webp,34,34,,"6 Đã bán
(5)
Hồ Chí Minh",lazada,computerandlaptop,Laptop,34,0
Laptop HP Pavilion 15-EG2038TX i5-1235U/8GB/256GB/Win11 6K784PA,19.590.000 ₫,https://www.lazada.vn/products/laptop-hp-pavilion-15-eg2038tx-i5-1235u8gb256gbwin11-6k784pa-i2229497939.html,https://img.lazcdn.com/g/p/ff0f82ac42ceb9c3ba6a3b73e4d9fd44.jpg_400x400q75.jpg_.webp,35,35,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,35,1
"DELL Latitude 7290 Core i5, i7 8650U Ram 16G SSD 256GB màn 12.5in laptop mỏng nhẹ, tác vụ văn phòng, học tập, làm việc mượt mà.",4.600.000 ₫,https://www.lazada.vn/products/dell-latitude-7290-core-i5-i7-8650u-ram-16g-ssd-256gb-man-125in-laptop-mong-nhe-tac-vu-van-phong-hoc-tap-lam-viec-muot-ma-i2614032602.html,https://img.lazcdn.com/g/p/d4a7ce099cd3390e6e0df12bd8a9760d.jpg_400x400q75.jpg_.webp,36,36,29% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,36,0
"Razer Blade 16 (2023) Gaming Laptop - NVIDIA GeForce RTX 4090-13th Gen Intel 24-Core i9 HX CPU - 16"" Dual Mode Mini LED (4K UHD+ 120Hz & FHD+ 240Hz) - 32GB RAM - 2TB SSD",88.580.760 ₫,https://www.lazada.vn/products/razer-blade-16-2023-gaming-laptop-nvidia-geforce-rtx-4090-13th-gen-intel-24-core-i9-hx-cpu-16-dual-mode-mini-led-4k-uhd-120hz-fhd-240hz-32gb-ram-2tb-ssd-i2296546281.html,https://img.lazcdn.com/g/p/f508f0ca04e30371b605b99eb0f4b546.jpg_400x400q75.jpg_.webp,37,37,,"13 Đã bán
Bình Thuận",lazada,computerandlaptop,Laptop,37,0
laptop sony vaio,1.900.000 ₫,https://www.lazada.vn/products/laptop-sony-vaio-i2492202142.html,https://img.lazcdn.com/g/ff/kf/S118bb8fdab4e45d994738dd3c099a8e6w.jpg_400x400q75.jpg_.webp,38,38,5% Off,Đà Nẵng,lazada,computerandlaptop,Laptop,38,0
[Voucher 12% max 3TR] Laptop HP 15s-fq5159TU (7C0S0PA) (i7-1255U) (Bạc) - Bảo hành 12 tháng,15.490.000 ₫,https://www.lazada.vn/products/voucher-12-max-3tr-laptop-hp-15s-fq5159tu-7c0s0pa-i7-1255u-bac-bao-hanh-12-thang-i2313143883.html,https://img.lazcdn.com/g/p/a1dee46acaea3f086462c132b2a74550.jpg_400x400q75.jpg_.webp,39,39,25% Off,"20 Đã bán
(7)
Hồ Chí Minh",lazada,computerandlaptop,Laptop,39,1
Laptop HP Victus 16-r0129TX - 8C5N4PA (i7-13700H/RAM 16GB/512GB SSD/ Windows 11) - Bảo hành 12 tháng,28.590.000 ₫,https://www.lazada.vn/products/laptop-hp-victus-16-r0129tx-8c5n4pa-i7-13700hram-16gb512gb-ssd-windows-11-bao-hanh-12-thang-i2555933355.html,https://img.lazcdn.com/g/p/5209ba73a3cabbe43a37c9024493bd5a.jpg_400x400q75.jpg_.webp,40,40,13% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,40,1
"Apple MacBook Air 2020 13"" M1 8GB/256GB - Chính hãng",18.840.000 ₫,https://www.lazada.vn/products/apple-macbook-air-2020-13-m1-8gb256gb-chinh-hang-i1858734317.html,https://img.lazcdn.com/g/p/9e1ba3a0808e745d8372c7745d7ef961.jpg_400x400q75.jpg_.webp,1,1,34% Off,"19 Đã bán
Hồ Chí Minh",lazada,computerandlaptop,Laptop,1,1
"2022 MSI Stealth GS77 12UHS-040 Pro Extreme (i9-12900H, 64GB RAM, 4TB NVMe SSD, RTX 3080Ti 16GB, 17.3"" 4K UHD, Windows 11 Pro) Gaming Laptop",80.220.950 ₫,https://www.lazada.vn/products/2022-msi-stealth-gs77-12uhs-040-pro-extreme-i9-12900h-64gb-ram-4tb-nvme-ssd-rtx-3080ti-16gb-173-4k-uhd-windows-11-pro-gaming-laptop-i2287121754.html,https://img.lazcdn.com/g/p/59ee3b1e548524829d9e5786f7da0e58.jpg_400x400q75.jpg_.webp,2,2,,"6 Đã bán
Bình Thuận",lazada,computerandlaptop,Laptop,2,0
Laptop đã qua sử dụng Hp 840-g1 core i5-4300M Ram 4gb ssd 120g,3.670.000 ₫,https://www.lazada.vn/products/laptop-da-qua-su-dung-hp-840-g1-core-i5-4300m-ram-4gb-ssd-120g-i2148101362.html,https://img.lazcdn.com/g/p/1394808db689544445d7658ed4816f21.jpg_400x400q75.jpg_.webp,3,3,,Hưng Yên,lazada,computerandlaptop,Laptop,3,0
Máy tính xách tay/ Laptop Acer Aspire 5 A514-56P-35X7 (NX.KHRSV.001) (i3-1315U) (Xám) - Bảo hành 12 tháng,11.390.000 ₫,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-acer-aspire-5-a514-56p-35x7-nxkhrsv001-i3-1315u-xam-bao-hanh-12-thang-i2413412570.html,https://img.lazcdn.com/g/p/212b6ea1dfb8df31d8becf9249361d13.jpg_400x400q75.jpg_.webp,4,4,12% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,4,1
"[KM-Tặng bản quyền Microsoft Office 2021 Professional Plus] HP ENVY x360 2-in-1 15.6"" Touch-Screen Laptop",17.190.000 ₫,https://www.lazada.vn/products/km-tang-ban-quyen-microsoft-office-2021-professional-plus-hp-envy-x360-2-in-1-156-touch-screen-laptop-i1987741051.html,https://img.lazcdn.com/g/p/86b8d7e84f031f33a02dadd3b734e875.jpg_400x400q75.jpg_.webp,5,5,26% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,5,0
Máy tính xách tay/ Laptop Acer Aspire 3 A314-23M-R4TX (NX.KEXSV.001) (AMD Ryzen 5 7520U) (Bạc) - Bảo hành 12 tháng,12.090.000 ₫,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-acer-aspire-3-a314-23m-r4tx-nxkexsv001-amd-ryzen-5-7520u-bac-bao-hanh-12-thang-i2413424363.html,https://img.lazcdn.com/g/p/90e503cf91a70e1ed26f37c5124a3b25.jpg_400x400q75.jpg_.webp,6,6,9% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,6,1
"Thanh lý Laptop Lenovo, Pentum (R), Giá bán 1,1 triệu",978.780 ₫,https://www.lazada.vn/products/thanh-ly-laptop-lenovo-pentum-r-gia-ban-11-trieu-i2281060212.html,https://img.lazcdn.com/g/ff/kf/S875dec6ffbae47fe81e31006cd6b444cL.jpg_400x400q75.jpg_.webp,7,7,11% Off,"9 Đã bán
(1)
Tiền Giang",lazada,computerandlaptop,Laptop,7,0
Laptop Lenovo ThinkBook 16p G2 ACH (20YM003LVN) Ryzen 7 5800H | 16GB | 512GB SSD PCIe RTX 3060 6GB GDDR6 | 16 inch WQXGA IPS | Win 11 | Finger | LED KEY| Hàng Chính Hãng,23.950.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkbook-16p-g2-ach-20ym003lvn-ryzen-7-5800h-16gb-512gb-ssd-pcie-rtx-3060-6gb-gddr6-16-inch-wqxga-ips-win-11-finger-led-key-hang-chinh-hang-i2081986007.html,https://img.lazcdn.com/g/p/64418867d30c6c0b62ad6c862b637ddb.jpg_400x400q75.jpg_.webp,8,8,40% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,8,1
"Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7/8GB/512GB/15.6""FHD/Win11",11.490.000 ₫,https://www.lazada.vn/products/laptop-acer-aspire-lite-al15-51m-55nb-i5-1155g78gb512gb156fhdwin11-i2565985727.html,https://img.lazcdn.com/g/p/d3907c3ba376f508853fe0023d50724b.jpg_400x400q75.jpg_.webp,9,9,12% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,9,1
Laptop Toshiba Dynabook R73 Core i7 6600u Ram 8G 256G SSD - Màn 13.3 inch mỏng nhẹ,2.198.000 ₫,https://www.lazada.vn/products/laptop-toshiba-dynabook-r73-core-i7-6600u-ram-8g-256g-ssd-man-133-inch-mong-nhe-i2531810142.html,https://img.lazcdn.com/g/p/7f371b732cba947116b58100ae4e501a.jpg_400x400q75.jpg_.webp,10,10,,Nghệ An,lazada,computerandlaptop,Laptop,10,0
Máy tính xách tay/ Laptop Acer Aspire 5 A514-55-5954 (NX.K5BSV.001) (i5-1235U) (Xám) - Bảo hành 12 tháng,14.089.000 ₫,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-acer-aspire-5-a514-55-5954-nxk5bsv001-i5-1235u-xam-bao-hanh-12-thang-i2413890280.html,https://img.lazcdn.com/g/p/59277d634c13ae82ffcb25c51ee11927.jpg_400x400q75.jpg_.webp,11,11,30% Off,"5 Đã bán
Hồ Chí Minh",lazada,computerandlaptop,Laptop,11,1
"Laptop Acer E1 432 , học tập và làm việc, Intel Celeron 2955U, Ram 2gb, hdd 500gb, Win10, HĐ ổn định, ngoại hình tốt 92-95%",1.100.000 ₫,https://www.lazada.vn/products/laptop-acer-e1-432-hoc-tap-va-lam-viec-intel-celeron-2955u-ram-2gb-hdd-500gb-win10-hd-on-dinh-ngoai-hinh-tot-92-95-i2632724834.html,https://img.lazcdn.com/g/p/24f74afeffba85c600cb723a7fee9775.jpg_400x400q75.jpg_.webp,12,12,8% Off,Đồng Nai,lazada,computerandlaptop,Laptop,12,0
"MSI Laptop Văn phòng Cao cấp Prestige 16Studio A13VE-214VN|i7-13700H|4050|DDR5 16GB|1TB|16"" miniLED,165Hz,100%",47.990.000 ₫,https://www.lazada.vn/products/msi-laptop-van-phong-cao-cap-prestige-16studio-a13ve-214vni7-13700h4050ddr5-16gb1tb16-miniled165hz100-i2367302503.html,https://img.lazcdn.com/g/p/7757be5cf92c9392b8be88d543546dd0.jpg_400x400q75.jpg_.webp,13,13,,"6 Đã bán
Hồ Chí Minh",lazada,computerandlaptop,Laptop,13,1
"Laptop Asus Vivobook 15X OLED S3504VA-L1226W i5-1340P | 16GB| 512GB| 15.6"" FHD OLED| Intel Iris Xe| Win 11",17.337.000 ₫,https://www.lazada.vn/products/laptop-asus-vivobook-15x-oledva-l1226w-i5-1340p-16gb-512gb-156-fhd-oled-intel-iris-xe-win-11-i2455039202.html,https://img.lazcdn.com/g/p/961b7e0a88cd8f2dd947eda3d936ed42.png_400x400q75.png_.webp,14,14,21% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,14,1
LAPTOP ASUS GAMING TUF FX507ZC4-HN074W (I5 12500H/8GB RAM/512GB SSD/15.6 FHD 144HZ/RTX 3050 4GB/WIN11/XÁM),20.900.000 ₫,https://www.lazada.vn/products/laptop-asus-gaming-tuf-fx507zc4-hn074w-i5-12500h8gb-ram512gb-ssd156-fhd-144hzrtx-3050-4gbwin11xam-i2479234796.html,https://img.lazcdn.com/g/p/3cd00df528f9f6076c092ea6d8ea0b54.jpg_400x400q75.jpg_.webp,15,15,13% Off,Hà Nội,lazada,computerandlaptop,Laptop,15,1
Laptop Asus cảm ứng. Transformer Book T100TA-DK002H,1.704.987 ₫,https://www.lazada.vn/products/laptop-asus-cam-ung-transformer-book-t100ta-dk002h-i2277196435.html,https://img.lazcdn.com/g/ff/kf/S8ead5043008f4dccbffbaf4be150cf9e0.jpg_400x400q75.jpg_.webp,16,16,,Thanh Hóa,lazada,computerandlaptop,Laptop,16,0
Màn hình laptop 14.1 lcd wide cao áp đẹp 30 pin hàng tháo máy zin,200.000 ₫,https://www.lazada.vn/products/man-hinh-laptop-141-lcd-wide-cao-ap-dep-30-pin-hang-thao-may-zin-i2177656615.html,https://img.lazcdn.com/g/ff/kf/Se5adb79b836149bbb994695b846b92df6.jpg_400x400q75.jpg_.webp,17,17,50% Off,Thừa Thiên Huế,lazada,computerandlaptop,Laptop,17,0
LAPTOP - MJLQ2 2015 CORE I7 RAM 16GB SSD 256G 15.4INCH RETINA,6.057.000 ₫,https://www.lazada.vn/products/laptop-mjlq2-2015-core-i7-ram-16gb-ssd-256g-154inch-retina-i2652507580.html,https://img.lazcdn.com/g/p/297803d8350ea520dda19fe258957465.jpg_400x400q75.jpg_.webp,18,18,44% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,18,0
"Laptop HP Envy x360 2-in-1 Laptop 13-bf0013dx (66B41UA) | Intel Core i7-1250U | Ram 8GB | 512GB SSD | 13.3"" IPS FHD+ (1920 x 1200), 400 nits, 100% sRGB",13.562.500 ₫,https://www.lazada.vn/products/laptop-hp-envy-x360-2-in-1-laptop-13-bf0013dx-66b41ua-intel-core-i7-1250u-ram-8gb-512gb-ssd-133-ips-fhd-1920-x-1200-400-nits-100-srgb-i2479824665.html,https://img.lazcdn.com/g/p/3cf20dc4f964fbaee2af17560815e1b1.jpg_400x400q75.jpg_.webp,19,19,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,19,0
[Trả góp 0%]Dell Latitude E5450 Core i7 5600U Ram 16G SSD 256G 14inch,4.500.000 ₫,https://www.lazada.vn/products/tra-gop-0dell-latitude-e5450-core-i7-5600u-ram-16g-ssd-256g-14inch-i1028132427.html,https://img.lazcdn.com/g/p/d7d43592458629f21231cef2cb9a00e0.jpg_400x400q75.jpg_.webp,20,20,34% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,20,0
Macbook Pro 16inch M3 Max 14CPU/30GPU 36GB/1TB SSD - Hàng Chính Hãng,93.599.000 ₫,https://www.lazada.vn/products/macbook-pro-16inch-m3-max-14cpu30gpu-36gb1tb-ssd-hang-chinh-hang-i2664613612.html,https://img.lazcdn.com/g/p/0fc467eb94f1b15262457c7e01d0c26f.png_400x400q75.png_.webp,21,21,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,21,1
LAPTOP ASUS GAMING ROG STRIX G614JI-N4084W (I7 13650HX/16GB RAM/1TB SSD/16 QHD 240HZ/RTX 4070 8GB/WIN11/BALO/XÁM),40.700.000 ₫,https://www.lazada.vn/products/laptop-asus-gaming-rog-strix-g614ji-n4084w-i7-13650hx16gb-ram1tb-ssd16-qhd-240hzrtx-4070-8gbwin11baloxam-i2470688727.html,https://img.lazcdn.com/g/p/c8a98f5228345d488d97f0c7752473a8.png_400x400q75.png_.webp,22,22,13% Off,Hà Nội,lazada,computerandlaptop,Laptop,22,1
Laptop LENOVO ThinkBook 15 G3 ACL 21A40044VN R3-5300U| 4GB| 512GB| Onboard| Win 10,15.890.000 ₫,https://www.lazada.vn/products/laptop-lenovo-thinkbook-15-g3-acl-21a40044vn-r3-5300u-4gb-512gb-onboard-win-10-i1773943089.html,https://img.lazcdn.com/g/p/3bef5ada108f55ce91d01eeae9608d9d.jpg_400x400q75.jpg_.webp,23,23,,"8 Đã bán
(1)
Hồ Chí Minh",lazada,computerandlaptop,Laptop,23,1
Laptop HP Victus 16-s0078AX - 8C5N7PA (Ryzen 5 7640HS/RAM 16GB/512GB SSD/ Windows 11) - Bảo hành 12 tháng,22.890.000 ₫,https://www.lazada.vn/products/laptop-hp-victus-16ax-8c5n7pa-ryzen-5-7640hsram-16gb512gb-ssd-windows-11-bao-hanh-12-thang-i2518537052.html,https://img.lazcdn.com/g/p/77f632df58f2041778f9ae2f5cb2d69c.jpg_400x400q75.jpg_.webp,24,24,16% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,24,1
"Máy tính laptop online dùng mượt you tube, face book, za lo, web, word, excel ko lagg laz, shopi, tit toc",2.000.000 ₫,https://www.lazada.vn/products/may-tinh-laptop-online-dung-muot-you-tube-face-book-za-lo-web-word-excel-ko-lagg-laz-shopi-tit-toc-i2634375696.html,https://img.lazcdn.com/g/p/30a6f0f9e84d0c741608a23859618b3d.jpg_400x400q75.jpg_.webp,25,25,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,25,0
"Laptop HP EliteBook 830 G5, Core i5 8350U, Ram 8GB, SSD 256GB, màn hình 13.3inch Full HD, laptop lướt văn phòng giá rẻ, tặng kèm bộ quà tặng cao cấp",6.900.000 ₫,https://www.lazada.vn/products/laptop-hp-elitebook-830-g5-core-i5-8350u-ram-8gb-ssd-256gb-man-hinh-133inch-full-hd-laptop-luot-van-phong-gia-re-tang-kem-bo-qua-tang-cao-cap-i2621935449.html,https://img.lazcdn.com/g/p/5e913b92e7a94784d5bc4e348f47f86a.jpg_400x400q75.jpg_.webp,26,26,22% Off,Hà Nội,lazada,computerandlaptop,Laptop,26,0
"Thanh lý Laptop Dell, core I5, ram 4G, ô cứng 300G, Giá bán 1,9 triệu",1.900.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-dell-core-i5-ram-4g-o-cung-300g-gia-ban-19-trieu-i2251177653.html,https://img.lazcdn.com/g/ff/kf/Sf6f3211afcf24e439f5c0e263c8e74d9I.jpg_400x400q75.jpg_.webp,27,27,,Tiền Giang,lazada,computerandlaptop,Laptop,27,0
Laptop Asus Vivobook 14 OLED i5-13500H/16GB/512GB/Win11 (A1405VA-KM095W),19.790.000 ₫,https://www.lazada.vn/products/laptop-asus-vivobook-14-oled-i5-13500h16gb512gbwin11-a1405va-km095w-i2403969201.html,https://img.lazcdn.com/g/p/84a0a682ca9075611e02926a0427bc3a.jpg_400x400q75.jpg_.webp,28,28,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,28,1
ASUS ROG Zephyrus G15 White,23.500.000 ₫,https://www.lazada.vn/products/asus-rog-zephyrus-g15-white-i2291524999.html,https://img.lazcdn.com/g/p/d3814f4a2263a5360a8f9e3bba011ab7.png_400x400q75.png_.webp,29,29,6% Off,Hà Nội,lazada,computerandlaptop,Laptop,29,0
Dell Precision 5540 i7 9850H VGA T1000 màn hình 15.6 Inch FHD,13.990.000 ₫,https://www.lazada.vn/products/dell-precision-5540-i7-9850h-vga-t1000-man-hinh-156-inch-fhd-i2420798592.html,https://img.lazcdn.com/g/p/8558c61b1d872913141b3df9c3801262.jpg_400x400q75.jpg_.webp,30,30,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,30,0
"MSI Laptop Gaming Thin GF63 12UCX-841VN|i5-12450H|RTX 2050|DDR4 8GB|512GB SSD|15.6"" FHD, 144Hz",17.990.000 ₫,https://www.lazada.vn/products/msi-laptop-gaming-thin-gf63-12ucx-841vni5-12450hrtx-2050ddr4-8gb512gb-ssd156-fhd-144hz-i2420618202.html,https://img.lazcdn.com/g/p/31fe5cd4afda31d282a389cf4f7a27c1.jpg_400x400q75.jpg_.webp,31,31,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,31,1
"[ i Mâm ] Mac-book Pro 13"" A1502 Late 2013 không màn hình",2.450.000 ₫,https://www.lazada.vn/products/i-mam-mac-book-pro-13-a1502-late-2013-khong-man-hinh-i2222761743.html,https://img.lazcdn.com/g/p/7f4b7afcfe8f55a9f0c41207ec4dc1fa.jpg_400x400q75.jpg_.webp,32,32,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,32,0
LapTop Lenovo V14 IIL (82C400W0VN) | Intel Core i3 _ 1005G1 | 4GB | 256GB SSD PCIe | Win 10 | 14 inch HD | Hàng Chính Hãng Lenovo Việt Nam,7.850.000 ₫,https://www.lazada.vn/products/laptop-lenovo-v14-iil-82c400w0vn-intel-core-i3-_-1005g1-4gb-256gb-ssd-pcie-win-10-14-inch-hd-hang-chinh-hang-lenovo-viet-nam-i1077150262.html,https://img.lazcdn.com/g/p/8c2069f84166a6b1e85b1239df8843c0.png_400x400q75.png_.webp,33,33,43% Off,"8 Đã bán
(4)
Hồ Chí Minh",lazada,computerandlaptop,Laptop,33,1
Laptop Lenovo IdeaPad 5 15ITL05 82FG01H8VN i5-1135G7| 8GB| 256GB| Iris Xe| Win 11,18.990.000 ₫,https://www.lazada.vn/products/laptop-lenovo-ideapad-5-15itl05-82fg01h8vn-i5-1135g7-8gb-256gb-iris-xe-win-11-i1785236620.html,https://img.lazcdn.com/g/p/f13bfd143050f8c8a1019d8bb08dc185.jpg_400x400q75.jpg_.webp,34,34,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,34,1
Asus TUF Gaming_i5 11th Gen_8GB DDR4_RTX 3060_512GBssd,6.308.460 ₫,https://www.lazada.vn/products/asus-tuf-gaming_i5-11th-gen_8gb-ddr4_rtx-3060_512gbssd-i2660045261.html,https://img.lazcdn.com/g/ff/kf/Sf5c23502c429452ebdaa6353b1b7ff0cZ.jpg_400x400q75.jpg_.webp,35,35,,Hồ Chí Minh,lazada,computerandlaptop,Laptop,35,0
LAPTOP MQD32SA/A -2017 CORE I5 RAM 8GB SSD 128GB 13.3INCH,7.020.000 ₫,https://www.lazada.vn/products/laptop-mqd32saa-2017-core-i5-ram-8gb-ssd-128gb-133inch-i2196164005.html,https://img.lazcdn.com/g/p/475bbeec4f07d107724aa08483b32d36.jpg_400x400q75.jpg_.webp,36,36,33% Off,"(1)
Hồ Chí Minh",lazada,computerandlaptop,Laptop,36,0
HP ZBOOK 15 G5 CORE I7 8850H RAM 32G SSD 512G VGA P2000 15.6INCH FHD,11.500.000 ₫,https://www.lazada.vn/products/hp-zbook-15-g5-core-i7-8850h-ram-32g-ssd-512g-vga-p2000-156inch-fhd-i2487212621.html,https://img.lazcdn.com/g/p/3eb0dc7e3c5166ae8f2a28b619f0b9a2.jpg_400x400q75.jpg_.webp,37,37,21% Off,Hồ Chí Minh,lazada,computerandlaptop,Laptop,37,0
"Laptop HP Elite X360 830 G9 (6Z963PA) | Sliver| Intel Core i7-1255U (up to 4.7GHz, 12MB Cache) | Ram 8GB | 512GB SSD | Intel UHD Graphics | 13.3inch FHD | Touch | Win 11P| Pen | 3Yrs",48.683.200 ₫,https://www.lazada.vn/products/laptop-hp-elite-x360-830-g9-6z963pa-sliver-intel-core-i7-1255u-up-to-47ghz-12mb-cache-ram-8gb-512gb-ssd-intel-uhd-graphics-133inch-fhd-touch-win-11p-pen-3yrs-i2222604984.html,https://img.lazcdn.com/g/p/ff64164748143d1cae299417093641a5.png_400x400q75.png_.webp,38,38,,"10 Đã bán
Hà Nội",lazada,computerandlaptop,Laptop,38,1
LAPTOP LENOVO G450 2949 DUAL CORE T3100/ RAM 2GB/ HDD 250GB/ INTEL GRAPHICS/ 14 INCH,1.300.000 ₫,https://www.lazada.vn/products/laptop-lenovo-g450-2949-dual-core-t3100-ram-2gb-hdd-250gb-intel-graphics-14-inch-i2388807470.html,https://img.lazcdn.com/g/p/e57b7767aa14973d780ddb1421a66a5e.png_400x400q75.png_.webp,39,39,,Bình Dương,lazada,computerandlaptop,Laptop,39,0
"Thanh lý Laptop DELL 6220 Cpu core I5 ram 4G, ô cứng 120G, Màn 12,"". Giá bán 1,5 Triệu",1.500.000 ₫,https://www.lazada.vn/products/thanh-ly-laptop-dell-6220-cpu-core-i5-ram-4g-o-cung-120g-man-12-gia-ban-15-trieu-i2362753403.html,https://img.lazcdn.com/g/ff/kf/S71ca32ea8cdf4668a2fba2d5537a6279f.jpg_400x400q75.jpg_.webp,40,40,,Tiền Giang,lazada,computerandlaptop,Laptop,40,0
